Project,Region,Year,SurveyDate,Location,MPA_Group,Type,Designation,Site,Dive,Line,LineID,TransectID,Hab_Transect_ID,Habitat_Type,TC,Sec,Taxserial,CommonName,SpeciesName,Count,Depth (m),Lat,lon,Unusable_Data,Cumulative Dist (m),Cumulative Area (m2)
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:18,493755918,52390,White sea pen,Stylatula elongata,2,33.9,37.52337731,37.52337731,,14.84,14.41
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:20,493755920,52390,White sea pen,Stylatula elongata,8,33.8,37.52338415,37.52338415,,15.86,15.59
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:28,493755928,52390,White sea pen,Stylatula elongata,5,33.8,37.52341112,37.52341112,,19.98,20.4
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:31,493755931,52390,White sea pen,Stylatula elongata,2,34,37.52342074,37.52342074,,21.51,22.2
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:36,493755936,52390,White sea pen,Stylatula elongata,12,33.8,37.52343773,37.52343773,,24.19,25.41
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:39,493755939,52390,White sea pen,Stylatula elongata,3,33.6,37.52344893,37.52344893,,25.89,27.78
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:41,493755941,52390,White sea pen,Stylatula elongata,2,33.6,37.52345642,37.52345642,,27.04,29.39
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:46,493755946,52390,White sea pen,Stylatula elongata,1,34,37.52347442,37.52347442,,29.83,32.85
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:49,493755949,52390,White sea pen,Stylatula elongata,2,34,37.5234847,37.5234847,,31.39,34.54
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:53,493755953,52390,White sea pen,Stylatula elongata,1,33.8,37.52349753,37.52349753,,33.27,36.45
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:25:57,493755957,52390,White sea pen,Stylatula elongata,2,33.9,37.52350874,37.52350874,,34.82,38.07
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:02,493755962,52390,White sea pen,Stylatula elongata,3,33.8,37.52352144,37.52352144,,36.39,40.06
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:06,493755966,52390,White sea pen,Stylatula elongata,1,33.7,37.52353252,37.52353252,,37.62,41.42
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:08,493755968,611773,White-plumed anemone,Metridium farcimen,1,33.8,37.52353841,37.52353841,,38.27,42.03
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:13,493755973,52390,White sea pen,Stylatula elongata,3,34,37.5235549,37.5235549,,40.15,44.11
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:15,493755975,52390,White sea pen,Stylatula elongata,3,34,37.52356203,37.52356203,,40.98,45.05
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:17,493755977,98675,Dungeness crab,Metacarcinus magister /syn./ Cancer magister,1,33.8,37.52356962,37.52356962,,41.88,46.03
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:18,493755978,52390,White sea pen,Stylatula elongata,2,33.8,37.52357356,37.52357356,,42.35,46.55
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:28,493755988,52390,White sea pen,Stylatula elongata,3,33.9,37.52361329,37.52361329,,46.91,54.05
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:32,493755992,52390,White sea pen,Stylatula elongata,3,33.8,37.52362864,37.52362864,,48.6,56.69
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:35,493755995,52390,White sea pen,Stylatula elongata,5,33.9,37.52363957,37.52363957,,49.8,58.39
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:41,493756001,52390,White sea pen,Stylatula elongata,2,33.8,37.5236591,37.5236591,,51.94,62.03
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:47,493756007,52390,White sea pen,Stylatula elongata,3,33.8,37.52367783,37.52367783,,53.99,65.46
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:26:51,493756011,52390,White sea pen,Stylatula elongata,1,33.8,37.52369111,37.52369111,,55.44,67.82
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:12,493756032,52390,White sea pen,Stylatula elongata,2,33.8,37.52376453,37.52376453,,63.52,82.29
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:17,493756037,52390,White sea pen,Stylatula elongata,10,33.8,37.52377985,37.52377985,,65.28,85.5
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:21,493756041,52390,White sea pen,Stylatula elongata,3,33.9,37.52379256,37.52379256,,66.78,88.05
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:25,493756045,52390,White sea pen,Stylatula elongata,14,33.8,37.52380632,37.52380632,,68.41,90.79
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:29,493756049,52390,White sea pen,Stylatula elongata,18,33.8,37.52382075,37.52382075,,70.13,93.73
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:34,493756054,52390,White sea pen,Stylatula elongata,7,33.9,37.52383911,37.52383911,,72.35,97.85
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:38,493756058,52390,White sea pen,Stylatula elongata,3,33.7,37.52385419,37.52385419,,74.2,101.17
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:45,493756065,52390,White sea pen,Stylatula elongata,4,33.9,37.5238812,37.5238812,,77.5,107.54
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:52,493756072,52390,White sea pen,Stylatula elongata,7,33.7,37.52390748,37.52390748,X,0,0
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:27:58,493756078,52390,White sea pen,Stylatula elongata,6,33.9,37.52392694,37.52392694,X,0,0
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:03,493756083,52390,White sea pen,Stylatula elongata,1,34,37.52394316,37.52394316,,84.85,122.33
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:11,493756091,52390,White sea pen,Stylatula elongata,3,33.7,37.52397781,37.52397781,,88.78,128.7
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:15,493756095,52390,White sea pen,Stylatula elongata,3,33.9,37.52400079,37.52400079,,91.37,133.07
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:18,493756098,52390,White sea pen,Stylatula elongata,5,34,37.5240207,37.5240207,,93.62,136.78
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:21,493756101,52390,White sea pen,Stylatula elongata,10,33.9,37.52404262,37.52404262,,96.09,140.9
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:26,493756106,52390,White sea pen,Stylatula elongata,12,33.7,37.52407977,37.52407977,,100.27,148.18
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:31,493756111,52390,White sea pen,Stylatula elongata,9,33.8,37.52411489,37.52411489,,104.22,155.32
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:35,493756115,52390,White sea pen,Stylatula elongata,10,33.8,37.52414097,37.52414097,,107.16,160.52
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:41,493756121,52390,White sea pen,Stylatula elongata,5,33.8,37.52417774,37.52417774,,111.33,167.85
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:41,493756121,98675,Dungeness crab,Metacarcinus magister /syn./ Cancer magister,1,33.8,37.52417774,37.52417774,,111.33,167.85
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:45,493756125,52390,White sea pen,Stylatula elongata,3,33.9,37.52420072,37.52420072,,113.92,172.55
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:47,493756127,52390,White sea pen,Stylatula elongata,4,33.8,37.52421201,37.52421201,,115.19,174.91
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:51,493756131,52390,White sea pen,Stylatula elongata,3,33.8,37.52423359,37.52423359,,117.61,179.56
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:28:55,493756135,52390,White sea pen,Stylatula elongata,7,33.7,37.52425362,37.52425362,,119.87,183.85
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:00,493756140,52390,White sea pen,Stylatula elongata,5,33.9,37.52427642,37.52427642,,122.51,188.47
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:07,493756147,52390,White sea pen,Stylatula elongata,5,33.8,37.52430546,37.52430546,,126.03,194.32
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:11,493756151,52390,White sea pen,Stylatula elongata,4,33.8,37.52432179,37.52432179,,128.08,197.81
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:14,493756154,52390,White sea pen,Stylatula elongata,4,33.9,37.52433438,37.52433438,,129.66,200.28
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:19,493756159,52390,White sea pen,Stylatula elongata,3,33.8,37.52435584,37.52435584,,132.31,204.1
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:23,493756163,52390,White sea pen,Stylatula elongata,3,33.8,37.52437367,37.52437367,,134.43,207.11
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:27,493756167,52390,White sea pen,Stylatula elongata,2,33.7,37.52439169,37.52439169,,136.51,210.33
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:29,493756169,52390,White sea pen,Stylatula elongata,1,33.8,37.52440065,37.52440065,,137.55,211.91
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:33,493756173,52390,White sea pen,Stylatula elongata,2,33.7,37.52441826,37.52441826,,139.58,215.67
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:37,493756177,52390,White sea pen,Stylatula elongata,1,33.7,37.52443458,37.52443458,,141.46,219.16
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:40,493756180,52390,White sea pen,Stylatula elongata,1,33.5,37.52444522,37.52444522,,142.69,221.61
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:43,493756183,52390,White sea pen,Stylatula elongata,2,33.5,37.52445425,37.52445425,,143.77,223.83
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:46,493756186,52390,White sea pen,Stylatula elongata,4,33.7,37.52446175,37.52446175,,144.71,225.77
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:49,493756189,52390,White sea pen,Stylatula elongata,1,33.8,37.52446831,37.52446831,,145.55,227.44
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:51,493756191,52390,White sea pen,Stylatula elongata,1,33.8,37.52447237,37.52447237,,146.06,228.31
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:54,493756194,52390,White sea pen,Stylatula elongata,1,33.7,37.52447838,37.52447838,,146.78,229.72
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:29:58,493756198,52419,Phosphorescent sea pen,Pennatula phosphorea,1,33.7,37.52448657,37.52448657,,147.7,231.58
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:00,493756200,52390,White sea pen,Stylatula elongata,1,33.8,37.52449075,37.52449075,,148.16,232.38
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:07,493756207,52390,White sea pen,Stylatula elongata,2,33.8,37.52450578,37.52450578,X,0,0
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:13,493756213,52390,White sea pen,Stylatula elongata,2,33.8,37.52452079,37.52452079,,151.77,240.23
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:15,493756215,52390,White sea pen,Stylatula elongata,3,33.8,37.52452665,37.52452665,,152.64,241.83
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:36,493756236,52390,White sea pen,Stylatula elongata,1,33.8,37.52462279,37.52462279,,167.11,270.21
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:41,493756241,52419,Phosphorescent sea pen,Pennatula phosphorea,2,33.9,37.52464279,37.52464279,,170.49,276.81
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:43,493756243,300,UI anemone 1,Unidentified Actiniaria (Type 1),4,33.8,37.52464911,37.52464911,X,0,0
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:30:43,493756243,611773,White-plumed anemone,Metridium farcimen,2,33.8,37.52464911,37.52464911,X,0,0
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:31:12,493756272,300,UI anemone 1,Unidentified Actiniaria (Type 1),1,34.2,37.52469427,37.52469427,,185.21,304.55
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:31:17,493756277,300,UI anemone 1,Unidentified Actiniaria (Type 1),4,34.2,37.52470302,37.52470302,,187.42,308.23
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:31:18,493756278,300,UI anemone 1,Unidentified Actiniaria (Type 1),1,34.2,37.52470457,37.52470457,,187.85,308.8
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:31:20,493756280,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,3,34.3,37.52470754,37.52470754,,188.69,309.91
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Soft,Soft,18:31:20,493756280,157133,Bat star,Patiria miniata,1,34.3,37.52470754,37.52470754,,188.69,309.91
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Hard_Mixed,Hard_Mixed,18:31:23,493756283,300,UI anemone 1,Unidentified Actiniaria (Type 1),1,34.1,37.52471203,37.52471203,,189.87,311.26
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Hard_Mixed,Hard_Mixed,18:31:27,493756287,611870,Sand-rose anemone,Urticina columbiana,1,33.7,37.52471799,37.52471799,,191.25,313.03
CIAP_D 2015,North Central,2015,08/24/2015,Montara,N/A,N/A,N/A,MN1,89,950,89_950,CIAP_D 2015_89_950,CIAP_D 2015_89_950_Hard_Mixed,Hard_Mixed,18:31:27,493756287,300,UI anemone 1,Unidentified Actiniaria (Type 1),1,33.7,37.52471799,37.52471799,,191.25,313.03
