Project,Region,Year,SurveyDate,Location,MPA_Group,Type,Designation,Site,Dive,Line,LineID,TransectID,Hab_Transect_ID,Habitat_Type,TC,Sec,Taxserial,CommonName,SpeciesName,Count,Depth (m),Lat,lon,Unusable_Data,Cumulative Dist (m),Cumulative Area (m2)
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:16:38,465945398,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,59.4,39.58549979,39.58549979,,19.4,25.19
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:16:41,465945401,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,58.7,39.58549548,39.58549548,,20.12,25.78
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:16:46,465945406,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,57.8,39.58548676,39.58548676,,21.42,26.83
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:16:47,465945407,948935,Slipper sea cucumber,Psolus chitonoides,2,57.7,39.58548478,39.58548478,,21.69,27.06
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:16:56,465945416,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,57.6,39.58546751,39.58546751,,23.79,28.77
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:17:01,465945421,158206,White branched sea cucumber,Cucumaria piperata,1,57,39.58545709,39.58545709,,24.93,29.69
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:17:03,465945423,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,4,56.6,39.58545174,39.58545174,,25.52,30.09
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:17:05,465945425,948935,Slipper sea cucumber,Psolus chitonoides,3,56.6,39.58544548,39.58544548,,26.21,30.81
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:17:37,465945457,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,3,56.3,39.58530692,39.58530692,,42.11,74.25
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:17:40,465945460,719219,Short red gorgonian,Swiftia spauldingi,1,57,39.58529916,39.58529916,,43.17,75.44
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:17:40,465945460,24,UI tube dwelling anemone,Unidentified Actiniaria (tube dwelling),1,57,39.58529916,39.58529916,,43.17,75.44
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:10,465945490,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,57.2,39.5852646,39.5852646,,47.47,78.33
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:14,465945494,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,3,57.1,39.58526093,39.58526093,,47.91,78.57
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:17,465945497,948935,Slipper sea cucumber,Psolus chitonoides,1,56.7,39.58525818,39.58525818,,48.24,78.75
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:19,465945499,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,56.4,39.58525634,39.58525634,,48.46,79.05
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:31,465945511,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56.8,39.5852452,39.5852452,,49.79,80.96
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:36,465945516,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56.8,39.5852405,39.5852405,,50.32,81.57
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:38,465945518,611869,Fish-eating anemone,Urticina piscivora,1,56.8,39.58523889,39.58523889,,50.49,81.74
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:38,465945518,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56.8,39.58523889,39.58523889,,50.49,81.74
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:40,465945520,24,UI tube dwelling anemone,Unidentified Actiniaria (tube dwelling),1,56.8,39.58523743,39.58523743,,50.64,81.87
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:41,465945521,157139,Leather star,Dermasterias imbricata,1,56.8,39.58523676,39.58523676,,50.71,81.93
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:45,465945525,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56.9,39.58523478,39.58523478,,50.91,82.11
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:51,465945531,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56.4,39.58523182,39.58523182,,51.21,82.41
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:18:54,465945534,24,UI tube dwelling anemone,Unidentified Actiniaria (tube dwelling),1,56.5,39.58523033,39.58523033,,51.36,82.54
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:01,465945541,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,56.6,39.58522688,39.58522688,,51.71,82.75
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:04,465945544,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,56.2,39.58522539,39.58522539,X,0,0
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:07,465945547,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,55.8,39.58522391,39.58522391,X,0,0
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:07,465945547,948935,Slipper sea cucumber,Psolus chitonoides,1,55.8,39.58522391,39.58522391,X,0,0
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:40,465945580,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,55.7,39.58520761,39.58520761,X,0,0
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:48,465945588,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,3,55.7,39.58520194,39.58520194,,54.26,84.96
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:48,465945588,719219,Short red gorgonian,Swiftia spauldingi,1,55.7,39.58520194,39.58520194,,54.26,84.96
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:51,465945591,719219,Short red gorgonian,Swiftia spauldingi,1,55.9,39.58519642,39.58519642,,54.87,85.32
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:51,465945591,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,4,55.9,39.58519642,39.58519642,,54.87,85.32
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:54,465945594,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,56.1,39.58518833,39.58518833,,55.78,85.86
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:55,465945595,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,56.2,39.58518494,39.58518494,,56.16,86.23
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:56,465945596,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,56.2,39.58518113,39.58518113,,56.59,86.65
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:56,465945596,719219,Short red gorgonian,Swiftia spauldingi,3,56.2,39.58518113,39.58518113,,56.59,86.65
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:58,465945598,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,56.2,39.58517303,39.58517303,,57.51,87.54
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:19:59,465945599,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,3,56.2,39.58516879,39.58516879,,57.99,87.86
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:01,465945601,24,UI tube dwelling anemone,Unidentified Actiniaria (tube dwelling),1,56.1,39.58516014,39.58516014,,58.95,88.72
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:02,465945602,719219,Short red gorgonian,Swiftia spauldingi,1,55.8,39.58515586,39.58515586,,59.42,89.01
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:02,465945602,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.8,39.58515586,39.58515586,,59.42,89.01
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:03,465945603,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,55.7,39.58515165,39.58515165,,59.88,89.32
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:06,465945606,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.4,39.58513972,39.58513972,,61.19,90.43
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:08,465945608,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,55.3,39.58513276,39.58513276,,61.96,91.13
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:11,465945611,24,UI tube dwelling anemone,Unidentified Actiniaria (tube dwelling),2,55.2,39.58512383,39.58512383,,62.96,92.06
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:11,465945611,157139,Leather star,Dermasterias imbricata,1,55.2,39.58512383,39.58512383,,62.96,92.06
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:13,465945613,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.2,39.58511831,39.58511831,,63.58,92.6
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:14,465945614,157113,Cushion star,Pteraster tesselatus,1,55.2,39.58511552,39.58511552,,63.9,92.84
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:15,465945615,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,55.1,39.58511271,39.58511271,,64.22,93.08
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:15,465945615,157139,Leather star,Dermasterias imbricata,1,55.1,39.58511271,39.58511271,,64.22,93.08
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:16,465945616,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,55.1,39.5851099,39.5851099,,64.54,93.33
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:26,465945626,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,52.9,39.58508577,39.58508577,,67.69,95.6
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:26,465945626,948935,Slipper sea cucumber,Psolus chitonoides,4,52.9,39.58508577,39.58508577,,67.69,95.6
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:29,465945629,948935,Slipper sea cucumber,Psolus chitonoides,2,52.2,39.5850796,39.5850796,,68.72,96.3
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:30,465945630,48574,Orange puffball sponge,Tethya aurantia,2,51.9,39.58507759,39.58507759,,69.06,96.54
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:30,465945630,948935,Slipper sea cucumber,Psolus chitonoides,5,51.9,39.58507759,39.58507759,,69.06,96.54
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:32,465945632,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,51.6,39.58507349,39.58507349,,69.75,97.02
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:32,465945632,948935,Slipper sea cucumber,Psolus chitonoides,1,51.6,39.58507349,39.58507349,,69.75,97.02
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:35,465945635,948935,Slipper sea cucumber,Psolus chitonoides,2,51,39.58506712,39.58506712,,70.74,97.7
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:37,465945637,948935,Slipper sea cucumber,Psolus chitonoides,4,50.5,39.5850631,39.5850631,,71.31,98.16
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:39,465945639,48574,Orange puffball sponge,Tethya aurantia,2,50.2,39.5850595,39.5850595,,71.79,98.59
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:41,465945641,948935,Slipper sea cucumber,Psolus chitonoides,1,49.8,39.585056,39.585056,,72.23,98.97
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:42,465945642,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,49.7,39.58505415,39.58505415,,72.45,99.16
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:42,465945642,48574,Orange puffball sponge,Tethya aurantia,1,49.7,39.58505415,39.58505415,,72.45,99.16
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:43,465945643,948935,Slipper sea cucumber,Psolus chitonoides,1,49.5,39.58505235,39.58505235,,72.67,99.35
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:47,465945647,948935,Slipper sea cucumber,Psolus chitonoides,1,49.3,39.58504558,39.58504558,,73.45,100.03
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:47,465945647,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,49.3,39.58504558,39.58504558,,73.45,100.03
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:52,465945652,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,48.7,39.58503802,39.58503802,,74.29,100.81
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:54,465945654,611773,White-plumed anemone,Metridium farcimen,4,48.7,39.5850352,39.5850352,,74.59,101.1
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:55,465945655,948935,Slipper sea cucumber,Psolus chitonoides,2,48.6,39.58503372,39.58503372,,74.75,101.21
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:57,465945657,719219,Short red gorgonian,Swiftia spauldingi,1,48.4,39.58503059,39.58503059,,75.09,101.44
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:57,465945657,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,48.4,39.58503059,39.58503059,,75.09,101.44
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:59,465945659,157011,Red sea star,Mediaster aequalis,1,48.2,39.58502725,39.58502725,,75.45,101.73
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:20:59,465945659,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,2,48.2,39.58502725,39.58502725,,75.45,101.73
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:21:02,465945662,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,3,48.1,39.58502186,39.58502186,,76.04,102.21
NCMPA 2014,North,2014,10/06/2014,Ten Mile,Ten Mile,SMR,MPA,TM1,24,900,24_900,NCMPA 2014_24_900,NCMPA 2014_24_900_Hard,Hard,21:21:02,465945662,157139,Leather star,Dermasterias imbricata,1,48.1,39.58502186,39.58502186,,76.04,102.21
