Project,Region,Year,SurveyDate,Location,MPA_Group,Type,Designation,Site,Dive,Line,LineID,TransectID,Hab_Transect_ID,Habitat_Type,TC,Sec,Taxserial,CommonName,SpeciesName,Count,Depth (m),Lat,lon,Unusable_Data,Cumulative Dist (m),Cumulative Area (m2)
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:43:44,495243824,52390,White sea pen,Stylatula elongata,1,66.2,38.90251514,38.90251514,,31.26,41.04
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:43:53,495243833,52390,White sea pen,Stylatula elongata,1,66.5,38.90254784,38.90254784,,34.94,45.08
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:00,495243840,52390,White sea pen,Stylatula elongata,1,66.2,38.9025785,38.9025785,,38.38,48.61
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:03,495243843,52390,White sea pen,Stylatula elongata,1,66.4,38.90259247,38.90259247,,39.94,50.18
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:10,495243850,52390,White sea pen,Stylatula elongata,2,66.4,38.90262432,38.90262432,,43.55,54.83
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:11,495243851,719252,Sea whip,Halipteris californica,1,66.4,38.90262891,38.90262891,,44.08,55.53
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:22,495243862,52390,White sea pen,Stylatula elongata,1,66.5,38.90268425,38.90268425,,50.31,63.88
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:24,495243864,52390,White sea pen,Stylatula elongata,2,66.4,38.9026953,38.9026953,,51.55,65.71
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:38,495243878,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.2,38.90276389,38.90276389,,59.16,76.75
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:42,495243882,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.3,38.9027788,38.9027788,,60.8,79.22
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:45,495243885,719252,Sea whip,Halipteris californica,1,66.3,38.90278905,38.90278905,,61.93,81.05
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:49,495243889,52390,White sea pen,Stylatula elongata,1,66.2,38.90280482,38.90280482,,63.7,83.63
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:55,495243895,52424,Orange sea pen,Ptilosarcus gurneyi,2,66.4,38.90283195,38.90283195,,66.78,88.37
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:44:58,495243898,52390,White sea pen,Stylatula elongata,1,66.5,38.9028468,38.9028468,,68.46,91
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:05,495243905,52390,White sea pen,Stylatula elongata,1,66.2,38.90288195,38.90288195,,72.37,97.14
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:06,495243906,52390,White sea pen,Stylatula elongata,2,66.2,38.90288685,38.90288685,,72.91,98.05
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:09,495243909,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.4,38.90290089,38.90290089,,74.46,100.45
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:10,495243910,719252,Sea whip,Halipteris californica,1,66.5,38.90290539,38.90290539,,74.95,101.26
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:25,495243925,52390,White sea pen,Stylatula elongata,3,66.4,38.90297657,38.90297657,,82.85,114.95
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:31,495243931,611870,Sand-rose anemone,Urticina columbiana,1,66.3,38.90300792,38.90300792,,86.49,120.88
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:35,495243935,52390,White sea pen,Stylatula elongata,1,66.4,38.90302774,38.90302774,,88.79,124.82
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:45:49,495243949,52390,White sea pen,Stylatula elongata,1,66.4,38.90308458,38.90308458,,95.14,135.13
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:21,495243981,52390,White sea pen,Stylatula elongata,1,66.5,38.90321395,38.90321395,,109.57,157.75
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:26,495243986,719252,Sea whip,Halipteris californica,1,66.5,38.90323498,38.90323498,,112.15,161.42
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:27,495243987,158344,California sea cucumber,Apostichopus californicus /syn./ Parastichopus californicus,1,66.5,38.90323908,38.90323908,,112.67,162.22
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:29,495243989,82371,California market squid,Loligo opalescens,1,66.5,38.90324717,38.90324717,,113.71,163.85
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:33,495243993,52390,White sea pen,Stylatula elongata,1,66.6,38.90326286,38.90326286,,115.8,166.95
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:40,495244000,52390,White sea pen,Stylatula elongata,3,66.4,38.90328675,38.90328675,,119.18,171.51
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:48,495244008,52390,White sea pen,Stylatula elongata,1,66.8,38.90331382,38.90331382,,123.02,175.4
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:57,495244017,52390,White sea pen,Stylatula elongata,1,66.6,38.90334428,38.90334428,,127.34,178.99
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:46:59,495244019,52390,White sea pen,Stylatula elongata,1,66.7,38.90335105,38.90335105,,128.3,179.67
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:02,495244022,52390,White sea pen,Stylatula elongata,1,66.8,38.9033612,38.9033612,,129.74,181.36
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:04,495244024,52390,White sea pen,Stylatula elongata,2,66.6,38.90336797,38.90336797,,130.7,182.61
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:12,495244032,52390,White sea pen,Stylatula elongata,2,66.5,38.90339504,38.90339504,,134.54,187.79
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:20,495244040,52390,White sea pen,Stylatula elongata,1,66.6,38.90342211,38.90342211,,138.38,193.31
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:25,495244045,82371,California market squid,Loligo opalescens,2,66.5,38.90343915,38.90343915,,140.79,196.8
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:30,495244050,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.6,38.90345777,38.90345777,,143.35,200.4
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:43,495244063,719252,Sea whip,Halipteris californica,2,66.7,38.90350292,38.90350292,,149.63,210.27
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:48,495244068,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.7,38.90351897,38.90351897,,152.09,214.21
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:52,495244072,52424,Orange sea pen,Ptilosarcus gurneyi,1,66.7,38.90353199,38.90353199,,154.04,217.3
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:47:57,495244077,52390,White sea pen,Stylatula elongata,1,66.8,38.90354949,38.90354949,,156.67,221.79
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:06,495244086,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.8,38.9035851,38.9035851,,161.87,230.12
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:06,495244086,719252,Sea whip,Halipteris californica,1,66.8,38.9035851,38.9035851,,161.87,230.12
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:09,495244089,52390,White sea pen,Stylatula elongata,1,66.7,38.90359634,38.90359634,,163.43,232.38
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:12,495244092,719252,Sea whip,Halipteris californica,1,66.9,38.90360699,38.90360699,,164.88,234.45
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:13,495244093,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.8,38.90361046,38.90361046,,165.35,235.08
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:36,495244116,52390,White sea pen,Stylatula elongata,1,66.9,38.90370111,38.90370111,,176.44,247.73
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:37,495244117,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.9,38.9037064,38.9037064,,177.02,248.6
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:38,495244118,52390,White sea pen,Stylatula elongata,1,66.8,38.90371177,38.90371177,,177.61,249.63
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:41,495244121,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.7,38.90372729,38.90372729,,179.34,252.23
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:45,495244125,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.9,38.9037455,38.9037455,,181.44,255.5
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:49,495244129,217,Sand star/spiny sand star complex,Luidia foliolata or Astropecten armatus,1,66.9,38.90376054,38.90376054,,183.28,258.45
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:53,495244133,52390,White sea pen,Stylatula elongata,1,66.8,38.90377409,38.90377409,,185.01,260.91
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:48:59,495244139,719252,Sea whip,Halipteris californica,1,66.9,38.90379566,38.90379566,,187.75,264.87
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:49:34,495244174,52390,White sea pen,Stylatula elongata,1,67,38.90396582,38.90396582,,209.09,289.72
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:49:36,495244176,52390,White sea pen,Stylatula elongata,2,66.9,38.90397087,38.90397087,,209.79,290.92
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:49:45,495244185,52390,White sea pen,Stylatula elongata,1,67.1,38.90399862,38.90399862,,213.54,295.88
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:49:48,495244188,52390,White sea pen,Stylatula elongata,1,67.1,38.90401046,38.90401046,,214.99,297.54
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:50:32,495244232,719252,Sea whip,Halipteris californica,1,67,38.904184,38.904184,,235.69,323.2
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Soft,Soft,23:50:51,495244251,78132,Pleurobranchaea californica,Pleurobranchaea californica,1,66.9,38.90426306,38.90426306,,244.81,335.62
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Hard,Hard,23:50:53,495244253,611773,White-plumed anemone,Metridium farcimen,7,66.7,38.90427115,38.90427115,,245.7,336.43
CIAP_D 2015,North Central,2015,09/10/2015,Point Arena,Point Arena,Reference,Reference,PA2,111,2230,111_2230,CIAP_D 2015_111_2230,CIAP_D 2015_111_2230_Hard,Hard,23:50:54,495244254,719219,Short red gorgonian,Swiftia spauldingi,2,66.6,38.9042751,38.9042751,,246.13,336.85
