Project,Region,Year,SurveyDate,Location,MPA_Group,Type,Designation,Site,Dive,Line,LineID,TransectID,Hab_Transect_ID,Habitat_Type,TC,Sec,Taxserial,CommonName,SpeciesName,Count,Depth (m),Lat,lon,Unusable_Data,Cumulative Dist (m),Cumulative Area (m2)
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:47:41,465256061,719219,Short red gorgonian,Swiftia spauldingi,5,85.8,40.19346152,40.19346152,,64.87,36.54
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:47:48,465256068,719219,Short red gorgonian,Swiftia spauldingi,1,85.2,40.19347098,40.19347098,,66.82,38.02
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:47:59,465256079,156992,Cookie star,Ceramaster patagonicus,1,85.3,40.19347838,40.19347838,,69.68,40.87
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:48:00,465256080,719219,Short red gorgonian,Swiftia spauldingi,2,85.4,40.19347877,40.19347877,,69.94,41.33
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:48:02,465256082,719219,Short red gorgonian,Swiftia spauldingi,1,85.5,40.19347969,40.19347969,,70.48,42.26
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:48:12,465256092,719219,Short red gorgonian,Swiftia spauldingi,1,85.2,40.19348555,40.19348555,,73.45,46.19
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:48:12,465256092,50925,California hydrocoral,Stylaster californicus,1,85.2,40.19348555,40.19348555,,73.45,46.19
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:48:15,465256095,611773,White-plumed anemone,Metridium farcimen,1,85.1,40.1934868,40.1934868,,74.25,46.93
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:48:22,465256102,157152,UI Henricia,Unidentified Henricia sp.,1,85.7,40.19348881,40.19348881,,75.8,48.21
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:48:38,465256118,157272,Fish eating star,Stylasterias forreri,1,86.9,40.19348398,40.19348398,,79.46,52.47
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:48:40,465256120,719219,Short red gorgonian,Swiftia spauldingi,1,86.8,40.19348306,40.19348306,,80.09,52.9
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:49:02,465256142,719219,Short red gorgonian,Swiftia spauldingi,1,86.8,40.1935129,40.1935129,,87.11,58.33
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:03,465256143,719219,Short red gorgonian,Swiftia spauldingi,4,86.7,40.19351444,40.19351444,,87.49,58.54
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:03,465256143,157152,UI Henricia,Unidentified Henricia sp.,1,86.7,40.19351444,40.19351444,,87.49,58.54
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:49:06,465256146,719219,Short red gorgonian,Swiftia spauldingi,2,86.6,40.19351815,40.19351815,,88.67,59.31
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:49:06,465256146,611773,White-plumed anemone,Metridium farcimen,3,86.6,40.19351815,40.19351815,,88.67,59.31
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Soft,Soft,21:49:09,465256149,157152,UI Henricia,Unidentified Henricia sp.,1,86.6,40.19352109,40.19352109,,89.83,60.44
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:49:23,465256163,156992,Cookie star,Ceramaster patagonicus,1,86.4,40.19353594,40.19353594,,94.07,64.3
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:49:23,465256163,719219,Short red gorgonian,Swiftia spauldingi,1,86.4,40.19353594,40.19353594,,94.07,64.3
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:24,465256164,157152,UI Henricia,Unidentified Henricia sp.,1,86.2,40.19353708,40.19353708,,94.33,64.51
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:25,465256165,719219,Short red gorgonian,Swiftia spauldingi,1,85.9,40.19353821,40.19353821,,94.59,64.72
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:27,465256167,157011,Red sea star,Mediaster aequalis,1,85.5,40.19354049,40.19354049,,95.11,65.17
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:27,465256167,719219,Short red gorgonian,Swiftia spauldingi,1,85.5,40.19354049,40.19354049,,95.11,65.17
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:29,465256169,157360,Basket star,Gorgonocephalus eucnemis,1,85.4,40.19354277,40.19354277,,95.63,65.67
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:31,465256171,719219,Short red gorgonian,Swiftia spauldingi,1,85.2,40.19354504,40.19354504,,96.15,66.25
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:51,465256191,719219,Short red gorgonian,Swiftia spauldingi,1,85.4,40.19356773,40.19356773,,101.35,72.02
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:52,465256192,719219,Short red gorgonian,Swiftia spauldingi,1,85.3,40.19356869,40.19356869,,101.64,72.25
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:54,465256194,611773,White-plumed anemone,Metridium farcimen,17,85.1,40.19357043,40.19357043,,102.31,72.74
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:49:56,465256196,719219,Short red gorgonian,Swiftia spauldingi,1,84.9,40.19357157,40.19357157,,103.09,73.31
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:00,465256200,157011,Red sea star,Mediaster aequalis,1,84.9,40.19357181,40.19357181,,104.88,75.26
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:02,465256202,719219,Short red gorgonian,Swiftia spauldingi,1,84.9,40.19357096,40.19357096,,105.86,76.23
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:05,465256205,719219,Short red gorgonian,Swiftia spauldingi,1,85,40.19356966,40.19356966,,107.19,77.26
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:06,465256206,719219,Short red gorgonian,Swiftia spauldingi,2,85.1,40.19356938,40.19356938,,107.56,77.52
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:10,465256210,719219,Short red gorgonian,Swiftia spauldingi,2,85.5,40.19356931,40.19356931,,108.77,78.84
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:13,465256213,719219,Short red gorgonian,Swiftia spauldingi,2,85.5,40.19357039,40.19357039,,109.49,79.51
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:19,465256219,719219,Short red gorgonian,Swiftia spauldingi,2,85.8,40.19357307,40.19357307,,110.71,80.29
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:50:20,465256220,719219,Short red gorgonian,Swiftia spauldingi,2,85.8,40.1935735,40.1935735,,110.91,80.39
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:50:21,465256221,611773,White-plumed anemone,Metridium farcimen,1,85.9,40.19357393,40.19357393,,111.11,80.59
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Soft,Soft,21:51:10,465256270,82590,UI octopus,Unidentified Octopodidae,1,86.4,40.19369348,40.19369348,,130.46,92.92
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:51:23,465256283,719219,Short red gorgonian,Swiftia spauldingi,1,85.5,40.19373277,40.19373277,,135.78,96.03
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:51:36,465256296,719219,Short red gorgonian,Swiftia spauldingi,1,85.8,40.19375823,40.19375823,,138.75,97.97
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:51:39,465256299,719219,Short red gorgonian,Swiftia spauldingi,3,85.6,40.19376336,40.19376336,,139.32,98.27
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:51:43,465256303,719219,Short red gorgonian,Swiftia spauldingi,1,85.5,40.19377032,40.19377032,,140.1,98.74
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:51:45,465256305,719219,Short red gorgonian,Swiftia spauldingi,2,85.2,40.19377442,40.19377442,,140.58,99.01
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:51:47,465256307,611773,White-plumed anemone,Metridium farcimen,1,85.2,40.19377917,40.19377917,,141.12,99.33
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:51:48,465256308,719219,Short red gorgonian,Swiftia spauldingi,1,85.2,40.19378174,40.19378174,,141.43,99.53
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:51:49,465256309,719219,Short red gorgonian,Swiftia spauldingi,1,85.2,40.19378442,40.19378442,,141.76,99.75
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:51:50,465256310,719219,Short red gorgonian,Swiftia spauldingi,1,85.1,40.19378721,40.19378721,,142.11,100.26
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:52:30,465256350,719219,Short red gorgonian,Swiftia spauldingi,1,85.7,40.19388736,40.19388736,,158.53,111.66
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:52:34,465256354,719219,Short red gorgonian,Swiftia spauldingi,1,85.5,40.19389369,40.19389369,,159.66,112.3
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:52:38,465256358,157152,UI Henricia,Unidentified Henricia sp.,1,85.6,40.19390062,40.19390062,,160.88,112.92
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Soft,Soft,21:53:07,465256387,52390,White sea pen,Stylatula elongata,1,85.6,40.19395355,40.19395355,,171.01,118.58
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Soft,Soft,21:53:11,465256391,52390,White sea pen,Stylatula elongata,1,85.5,40.19395584,40.19395584,,172.02,119.37
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Soft,Soft,21:53:30,465256410,157272,Fish eating star,Stylasterias forreri,1,85.5,40.19397359,40.19397359,,179.87,125.74
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Soft,Soft,21:53:44,465256424,157272,Fish eating star,Stylasterias forreri,1,85.9,40.19399926,40.19399926,,186.63,131.6
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Soft,Soft,21:53:54,465256434,52390,White sea pen,Stylatula elongata,1,85.6,40.194016,40.194016,,191.12,134.4
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:08,465256448,157011,Red sea star,Mediaster aequalis,1,85.3,40.19403543,40.19403543,,196.91,141.37
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:08,465256448,719219,Short red gorgonian,Swiftia spauldingi,1,85.3,40.19403543,40.19403543,,196.91,141.37
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:12,465256452,157113,Cushion star,Pteraster tesselatus,1,85.3,40.19404082,40.19404082,,198.25,142.62
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:16,465256456,611773,White-plumed anemone,Metridium farcimen,5,85.2,40.19404643,40.19404643,,199.31,143.3
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:16,465256456,719219,Short red gorgonian,Swiftia spauldingi,1,85.2,40.19404643,40.19404643,,199.31,143.3
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:20,465256460,157360,Basket star,Gorgonocephalus eucnemis,1,85,40.19405229,40.19405229,,200.22,143.83
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:54:33,465256473,157113,Cushion star,Pteraster tesselatus,1,85.7,40.19407716,40.19407716,,203.53,148.46
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:36,465256476,611773,White-plumed anemone,Metridium farcimen,1,85.9,40.19408319,40.19408319,,204.43,149.21
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:42,465256482,157360,Basket star,Gorgonocephalus eucnemis,1,85.2,40.19409449,40.19409449,,206.32,150.55
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:45,465256485,157360,Basket star,Gorgonocephalus eucnemis,1,85.2,40.19409926,40.19409926,,207.22,151.33
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:47,465256487,719219,Short red gorgonian,Swiftia spauldingi,1,85.3,40.19410235,40.19410235,,207.8,151.75
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard,Hard,21:54:47,465256487,611773,White-plumed anemone,Metridium farcimen,20,85.3,40.19410235,40.19410235,,207.8,151.75
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:54:51,465256491,157360,Basket star,Gorgonocephalus eucnemis,1,85.4,40.19410895,40.19410895,,209.02,153.2
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:54:51,465256491,611773,White-plumed anemone,Metridium farcimen,3,85.4,40.19410895,40.19410895,,209.02,153.2
CIAP_C 2014,North Coast,2014,09/28/2014,Sea Lion Gulch,Sea Lion Gulch,Reference,Reference,SL3,70,1250,70_1250,CIAP_C 2014_70_1250,CIAP_C 2014_70_1250_Hard_Mixed,Hard_Mixed,21:54:51,465256491,719219,Short red gorgonian,Swiftia spauldingi,1,85.4,40.19410895,40.19410895,,209.02,153.2
